accuracy,auc,brier,log_loss,best_iteration,seed,Michigan vs Arizona_prob,UConn vs Illinois_prob,feature_set,hyper_config,n_features
0.7198575244879787,0.7756417226611441,0.18145257234573364,0.5342894163892402,993,15,0.5866696238517761,0.4053458273410797,F3,H5,36
0.7175422974176313,0.7751360081628238,0.18158727884292603,0.5347630740595566,929,16,0.5874096155166626,0.4148717522621155,F3,H5,36
0.7205699020480855,0.7754347552100195,0.1814274787902832,0.5344162071490682,821,17,0.5751198530197144,0.41005128622055054,F3,H5,36
0.7200356188780054,0.7756178338807159,0.18140636384487152,0.5342985845790033,899,18,0.5885534286499023,0.39913952350616455,F3,H5,36
0.7173642030276046,0.7757127711891422,0.18146689236164093,0.5340888801369065,1344,19,0.5805884599685669,0.40407609939575195,F3,H5,36
0.7148708815672307,0.7749436622928232,0.18166126310825348,0.5345244439090656,81,0,0.5466837882995605,0.4451373517513275,F4,H1,31
0.7162956366874443,0.7754754622410367,0.18151672184467316,0.5343902522365196,87,1,0.4950528144836426,0.41987544298171997,F4,H1,31
0.7129118432769368,0.7749838201564743,0.181539386510849,0.5345669239399514,83,2,0.5612016916275024,0.468554824590683,F4,H1,31
0.7138023152270704,0.7758695584721835,0.18131911754608154,0.5337890887801502,74,3,0.5491925477981567,0.43526291847229004,F4,H1,31
0.7127337488869101,0.7740347903018141,0.18199501931667328,0.5354622722574476,72,4,0.5588589906692505,0.4375349283218384,F4,H1,31
0.711487088156723,0.7751291435707466,0.18167223036289215,0.5349877579998482,87,5,0.5515960454940796,0.4765353798866272,F4,H1,31
0.7143365983971505,0.7740352021773388,0.182120680809021,0.5361103887291937,77,6,0.5283125638961792,0.4428248703479767,F4,H1,31
0.7150489759572574,0.7743231031690527,0.1819114089012146,0.535549129686208,101,7,0.5434291362762451,0.4930490255355835,F4,H1,31
0.7148708815672307,0.7744442632192136,0.1818375438451767,0.5351793290206694,64,8,0.5488429069519043,0.44834673404693604,F4,H1,31
0.7143365983971505,0.7734267247356239,0.1823965311050415,0.5364705149835507,78,9,0.5520565509796143,0.42407047748565674,F4,H1,31
0.7125556544968833,0.7758407271854595,0.18142196536064148,0.5340784702387733,71,10,0.5442163348197937,0.4332233667373657,F4,H1,31
0.7166518254674977,0.7759809021556742,0.18116623163223267,0.5336130139193014,74,11,0.529679536819458,0.46572524309158325,F4,H1,31
0.7168299198575245,0.7762237027774413,0.18122491240501404,0.5338584844550509,80,12,0.5219590067863464,0.4531121551990509,F4,H1,31
0.714692787177204,0.7756647190446025,0.18136383593082428,0.5339679446771705,87,13,0.5229635834693909,0.4422421157360077,F4,H1,31
0.7155832591273374,0.7753584895920428,0.18163855373859406,0.5348168124864872,87,14,0.5365996360778809,0.4346601963043213,F4,H1,31
0.7161175422974176,0.774200364262714,0.18182487785816193,0.5352478886783912,81,15,0.5168458819389343,0.4373006820678711,F4,H1,31
0.7127337488869101,0.7739307230859251,0.18218155205249786,0.5360284881857545,86,16,0.5651779174804688,0.36470770835876465,F4,H1,31
0.7168299198575245,0.7765863591768749,0.1809743344783783,0.5332246551318516,74,17,0.48146188259124756,0.4331902265548706,F4,H1,31
0.7170080142475512,0.7746884367593965,0.18178994953632355,0.5348048080145109,96,18,0.4881311058998108,0.3929362893104553,F4,H1,31
0.714692787177204,0.7766846601354191,0.18102042376995087,0.5330412298636396,80,19,0.44506949186325073,0.42775923013687134,F4,H1,31
0.7150489759572574,0.7772147439356134,0.18082551658153534,0.5327109250869007,262,0,0.5925924777984619,0.4293627440929413,F4,H2,31
0.7148708815672307,0.7774651642545863,0.1808590292930603,0.5325384556583788,324,1,0.5927300453186035,0.43339481949806213,F4,H2,31
0.7161175422974176,0.7768509205555266,0.1809222251176834,0.5329542186073145,271,2,0.5675918459892273,0.4545934796333313,F4,H2,31
0.7136242208370437,0.7770029026241139,0.18101929128170013,0.5331947565976027,279,3,0.5892846584320068,0.4397580325603485,F4,H2,31
0.7141585040071238,0.7771346341460736,0.18088257312774658,0.5327678836398106,296,4,0.5848422646522522,0.4359323978424072,F4,H2,31
0.7141585040071238,0.7773454457687616,0.18082550168037415,0.5325844443318567,268,5,0.5730040073394775,0.44005855917930603,F4,H2,31
0.7155832591273374,0.7770683221866086,0.1809215545654297,0.5328909703978203,307,6,0.5763148069381714,0.4405767619609833,F4,H2,31
0.7175422974176313,0.7771742428423585,0.18084865808486938,0.5328410602757851,249,7,0.5881261825561523,0.438463032245636,F4,H2,31
0.714692787177204,0.7770239082758699,0.18097254633903503,0.5329812238305618,264,8,0.5770378708839417,0.4324338436126709,F4,H2,31
0.7166518254674977,0.7770285075525615,0.1809326559305191,0.5329198934943818,255,9,0.5843644142150879,0.4521312713623047,F4,H2,31
0.7170080142475512,0.7769558115224648,0.18102659285068512,0.5331198208552292,267,10,0.5993610620498657,0.41491684317588806,F4,H2,31
0.7161175422974176,0.7775310643385265,0.1807532012462616,0.5325439677236696,259,11,0.6030594110488892,0.4149215519428253,F4,H2,31
0.7170080142475512,0.7773271859538364,0.18073448538780212,0.5325799000617086,250,12,0.6105017066001892,0.43581974506378174,F4,H2,31
0.7154051647373108,0.7771215227752063,0.18094263970851898,0.5329096921946755,293,13,0.5682094097137451,0.4486740827560425,F4,H2,31
0.715227070347284,0.7769243716907518,0.18099075555801392,0.533020891567515,278,14,0.5759449601173401,0.45020240545272827,F4,H2,31
0.7150489759572574,0.7772255899910954,0.18079900741577148,0.5326777430892521,245,15,0.5789103507995605,0.4363665282726288,F4,H2,31
0.7141585040071238,0.7768833214301307,0.18097609281539917,0.5329839374267679,279,16,0.5863396525382996,0.42284202575683594,F4,H2,31
0.7161175422974176,0.7773142805207315,0.18085196614265442,0.5327061965593817,276,17,0.5856263637542725,0.43968766927719116,F4,H2,31
0.7148708815672307,0.7774507486112244,0.18074795603752136,0.5324640666221353,285,18,0.5846008658409119,0.43682292103767395,F4,H2,31
0.7141585040071238,0.7776480369875205,0.18076513707637787,0.5325234751004841,299,19,0.590663492679596,0.4293898642063141,F4,H2,31
0.7136242208370437,0.7768296403200877,0.18117356300354004,0.5335152363903277,391,0,0.5911737680435181,0.44451335072517395,F4,H3,31
0.7148708815672307,0.7768779670483106,0.18106597661972046,0.5333278985473259,344,1,0.618827760219574,0.4431465268135071,F4,H3,31
0.7143365983971505,0.7765013755269604,0.18121269345283508,0.5336482666936752,375,2,0.5949768424034119,0.43657681345939636,F4,H3,31
0.714692787177204,0.7768782416319937,0.18117904663085938,0.533388743214068,406,3,0.6094061136245728,0.4325835704803467,F4,H3,31
0.7154051647373108,0.7765366595302368,0.18120479583740234,0.5336402308687295,359,4,0.6121342182159424,0.4424285888671875,F4,H3,31
0.7154051647373108,0.7767158253834493,0.1811482012271881,0.5335292779118894,383,5,0.5931921005249023,0.44798049330711365,F4,H3,31
0.7154051647373108,0.7769363160809659,0.18106791377067566,0.5332867431803708,409,6,0.5776845812797546,0.43827134370803833,F4,H3,31
0.7157613535173643,0.7763850893371743,0.18130330741405487,0.5340230625130481,345,7,0.5984292030334473,0.45753544569015503,F4,H3,31
0.7141585040071238,0.7766993503624643,0.1812276989221573,0.5335384218939189,409,8,0.597614049911499,0.4478038549423218,F4,H3,31
0.7166518254674977,0.7763877665280843,0.1812567561864853,0.5338366958224026,323,9,0.6025172472000122,0.44012483954429626,F4,H3,31
0.7148708815672307,0.7767325749881174,0.18120834231376648,0.5335113770309866,423,10,0.5945377349853516,0.43311426043510437,F4,H3,31
0.7134461264470169,0.7769415331709446,0.18108485639095306,0.5332828940152357,413,11,0.5885547399520874,0.43711477518081665,F4,H3,31
0.7150489759572574,0.7763262597830733,0.18129229545593262,0.5339327883665688,359,12,0.621237576007843,0.4448697566986084,F4,H3,31
0.7157613535173643,0.7764759078903544,0.1812232881784439,0.5338533613472374,332,13,0.5934541821479797,0.4526839256286621,F4,H3,31
0.716473731077471,0.7769440044240924,0.18107959628105164,0.5333933482745299,349,14,0.5958083868026733,0.44759827852249146,F4,H3,31
0.7143365983971505,0.776461904122517,0.18123185634613037,0.5337530924444838,364,15,0.6051726341247559,0.4354730546474457,F4,H3,31
0.7139804096170971,0.7765987154426139,0.18120315670967102,0.5336454047643544,372,16,0.6016290187835693,0.44202572107315063,F4,H3,31
0.7162956366874443,0.7764170783362534,0.18122845888137817,0.5338397984037259,322,17,0.6034035682678223,0.44561058282852173,F4,H3,31
0.7136242208370437,0.7770398341294887,0.18104949593544006,0.5332088549199827,369,18,0.6054067611694336,0.4513496458530426,F4,H3,31
